GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
17031842300,2006-2007,very_low,227,30,17,4
17031843700,2006-2007,very_low,149,10,11,0
17031834900,2006-2007,very_low,532,35,20,1
17031835000,2006-2007,very_low,807,40,29,7
17031835100,2006-2007,very_low,367,22,12,1
17031834700,2006-2007,very_low,404,19,29,3
17031806103,2006-2007,very_low,16,1,0,0
17031806104,2006-2007,very_low,2,1,0,0
17031770601,2006-2007,very_low,36,1,2,0
17031770602,2006-2007,very_low,142,13,4,5
17031770202,2006-2007,very_low,28,1,6,0
17031813301,2006-2007,very_low,365,21,12,6
17031813702,2006-2007,very_low,256,24,8,4
17031813302,2006-2007,very_low,352,14,14,2
17031834800,2006-2007,very_low,513,30,28,7
17031839800,2006-2007,very_low,116,10,6,2
17031839700,2006-2007,very_low,607,42,27,5
17031839900,2006-2007,very_low,380,18,33,5
17031835200,2006-2007,very_low,134,6,6,0
17031838800,2006-2007,very_low,255,8,11,26
17031833900,2006-2007,very_low,452,30,19,2
17031836600,2006-2007,very_low,461,35,23,3
17031836800,2006-2007,very_low,570,18,22,4
17031836700,2006-2007,very_low,377,31,14,1
17031832200,2006-2007,very_low,226,38,12,1
17031831000,2006-2007,very_low,,,,
17031832400,2006-2007,very_low,342,39,42,4
17031770902,2006-2007,very_low,186,19,10,5
17031730202,2006-2007,very_low,206,10,12,0
17031660301,2006-2007,very_low,304,28,13,0
17031660302,2006-2007,very_low,605,31,27,2
17031430101,2006-2007,very_low,1226,90,71,15
17031252201,2006-2007,very_low,541,22,18,2
17031063302,2006-2007,very_low,,,,
17031070103,2006-2007,very_low,,,,
17031220701,2006-2007,very_low,288,26,17,1
17031834000,2006-2007,very_low,853,57,41,2
17031834300,2006-2007,very_low,513,28,38,2
17031834200,2006-2007,very_low,1198,63,63,13
17031834400,2006-2007,very_low,866,54,52,4
17031843900,2006-2007,very_low,1037,66,47,4
17031836200,2006-2007,very_low,19,1,0,0
17031831200,2006-2007,very_low,586,27,21,10
17031831600,2006-2007,very_low,519,31,27,2
17031831500,2006-2007,very_low,64,3,16,1
17031831100,2006-2007,very_low,472,39,19,5
17031831700,2006-2007,very_low,60,8,3,0
17031440202,2006-2007,very_low,1032,50,42,10
17031440102,2006-2007,very_low,1086,85,57,8
17031430102,2006-2007,very_low,1060,51,57,9
17031030702,2006-2007,very_low,5,0,1,0
17031081401,2006-2007,very_low,7,0,0,0
17031081403,2006-2007,very_low,6,2,0,0
17031030603,2006-2007,very_low,359,27,35,5
17031030701,2006-2007,very_low,266,30,13,3
17031030703,2006-2007,very_low,321,31,20,4
17031840800,2006-2007,very_low,368,15,7,9
17031836000,2006-2007,very_low,477,23,41,1
17031835800,2006-2007,very_low,348,18,20,2
17031835900,2006-2007,very_low,767,32,57,7
17031834500,2006-2007,very_low,383,18,22,0
17031836300,2006-2007,very_low,167,9,4,0
17031843600,2006-2007,very_low,719,32,30,5
17031834600,2006-2007,very_low,696,34,31,3
17031831800,2006-2007,very_low,43,0,1,1
17031838300,2006-2007,very_low,74,8,1,0
17031832300,2006-2007,very_low,22,1,0,0
17031832600,2006-2007,very_low,6,1,1,0
17031832500,2006-2007,very_low,167,12,7,1
17031832000,2006-2007,very_low,,,,
17031061901,2006-2007,very_low,1,0,0,0
17031030104,2006-2007,very_low,138,6,6,2
17031030101,2006-2007,very_low,129,13,11,2
17031160601,2006-2007,very_low,191,17,17,0
17031210501,2006-2007,very_low,432,6,6,4
17031210601,2006-2007,very_low,204,7,12,1
17031700502,2006-2007,very_low,105,5,6,0
17031836100,2006-2007,very_low,426,34,16,0
17031835700,2006-2007,very_low,7,0,0,0
17031836400,2006-2007,very_low,786,34,43,2
17031836500,2006-2007,very_low,421,17,31,3
17031839600,2006-2007,very_low,373,13,16,3
17031840000,2006-2007,very_low,23,4,0,0
17031835600,2006-2007,very_low,212,11,8,2
17031831900,2006-2007,very_low,30,10,5,0
17031830900,2006-2007,very_low,270,36,23,2
17031830700,2006-2007,very_low,607,40,52,4
17031830800,2006-2007,very_low,264,54,17,2
17031830600,2006-2007,very_low,445,37,33,2
17031813801,2006-2007,very_low,186,6,4,0
17031700501,2006-2007,very_low,212,12,11,2
17031460301,2006-2007,very_low,473,31,16,8
17031460302,2006-2007,very_low,636,46,24,5
17031431302,2006-2007,very_low,1074,76,52,7
17031431301,2006-2007,very_low,925,54,39,9
17031301701,2006-2007,very_low,326,13,9,5
17031440101,2006-2007,very_low,1394,128,62,12
17031301803,2006-2007,very_low,410,13,9,5
17031835500,2006-2007,very_low,367,15,11,0
17031839500,2006-2007,very_low,296,3,13,0
17031839200,2006-2007,very_low,577,18,19,1
17031840400,2006-2007,very_low,173,8,12,0
17031840100,2006-2007,very_low,93,5,1,0
17031841000,2006-2007,very_low,262,15,9,0
17031770901,2006-2007,very_low,76,4,3,0
17031830007,2006-2007,very_low,314,38,17,4
17031825303,2006-2007,very_low,231,41,20,0
17031824120,2006-2007,very_low,,,,
17031824119,2006-2007,very_low,1,0,0,0
17031824115,2006-2007,very_low,30,0,2,0
17031823805,2006-2007,very_low,120,10,7,0
17031301802,2006-2007,very_low,301,18,13,2
17031730201,2006-2007,very_low,998,60,42,12
17031580502,2006-2007,very_low,222,7,9,1
17031580501,2006-2007,very_low,384,26,18,7
17031700302,2006-2007,very_low,54,4,1,0
17031700402,2006-2007,very_low,6,0,0,0
17031700401,2006-2007,very_low,83,5,5,1
17031830500,2006-2007,very_low,235,9,0,3
17031841400,2006-2007,very_low,290,44,17,2
17031841700,2006-2007,very_low,363,15,5,0
17031841600,2006-2007,very_low,169,8,8,2
17031840700,2006-2007,very_low,413,9,18,12
17031841300,2006-2007,very_low,576,20,17,6
17031820605,2006-2007,very_low,554,59,45,8
17031804508,2006-2007,very_low,83,8,6,0
17031804506,2006-2007,very_low,,,,
17031804405,2006-2007,very_low,210,12,12,2
17031804308,2006-2007,very_low,,,,
17031301702,2006-2007,very_low,345,8,8,5
17031700301,2006-2007,very_low,31,3,1,0
17031301801,2006-2007,very_low,305,5,14,5
17031490902,2006-2007,very_low,524,43,37,3
17031490901,2006-2007,very_low,815,49,45,5
17031530502,2006-2007,very_low,67,6,0,0
17031650302,2006-2007,very_low,60,4,12,1
17031823801,2006-2007,very_low,2,0,0,0
17031825400,2006-2007,very_low,410,36,25,8
17031825600,2006-2007,very_low,140,15,12,4
17031824506,2006-2007,very_low,166,14,10,3
17031829901,2006-2007,very_low,123,10,12,2
17031824400,2006-2007,very_low,268,20,24,2
17031827200,2006-2007,very_low,455,39,32,6
17031827500,2006-2007,very_low,526,40,30,7
17031823001,2006-2007,very_low,990,97,50,11
17031824701,2006-2007,very_low,150,16,10,5
17031823101,2006-2007,very_low,376,35,21,3
17031824601,2006-2007,very_low,46,6,1,1
17031825200,2006-2007,very_low,1,0,0,0
17031071400,2006-2007,very_low,,,,
17031071500,2006-2007,very_low,,,,
17031071600,2006-2007,very_low,,,,
17031071700,2006-2007,very_low,,,,
17031071800,2006-2007,very_low,,,,
17031080100,2006-2007,very_low,3,0,0,0
17031080300,2006-2007,very_low,,,,
17031080400,2006-2007,very_low,784,32,25,2
17031081000,2006-2007,very_low,574,55,47,5
17031081100,2006-2007,very_low,,,,
17031140500,2006-2007,very_low,97,10,4,1
17031140800,2006-2007,very_low,69,3,3,0
17031150200,2006-2007,very_low,497,33,20,7
17031150300,2006-2007,very_low,309,24,18,3
17031150600,2006-2007,very_low,92,8,6,0
17031150700,2006-2007,very_low,91,6,4,0
17031803902,2006-2007,very_low,3,1,0,0
17031804000,2006-2007,very_low,17,0,2,0
17031804102,2006-2007,very_low,,,,
17031804104,2006-2007,very_low,,,,
17031804105,2006-2007,very_low,,,,
17031804106,2006-2007,very_low,14,2,1,0
17031804201,2006-2007,very_low,,,,
17031804202,2006-2007,very_low,113,6,2,0
17031804305,2006-2007,very_low,9,1,0,0
17031804306,2006-2007,very_low,2,0,1,0
17031804505,2006-2007,very_low,139,10,11,0
17031804603,2006-2007,very_low,,,,
17031804606,2006-2007,very_low,,,,
17031804607,2006-2007,very_low,9,1,0,1
17031804701,2006-2007,very_low,3,0,0,0
17031804705,2006-2007,very_low,6,1,0,2
17031300800,2006-2007,very_low,525,20,15,4
17031300900,2006-2007,very_low,655,13,6,13
17031301100,2006-2007,very_low,250,5,15,4
17031301200,2006-2007,very_low,466,25,24,11
17031301600,2006-2007,very_low,477,16,13,9
17031310200,2006-2007,very_low,219,18,12,3
17031310300,2006-2007,very_low,153,15,10,0
17031310400,2006-2007,very_low,198,10,11,0
17031310500,2006-2007,very_low,210,10,14,1
17031510300,2006-2007,very_low,478,40,39,4
17031491400,2006-2007,very_low,632,43,30,2
17031530100,2006-2007,very_low,342,18,15,2
17031500200,2006-2007,very_low,372,24,18,4
17031530200,2006-2007,very_low,782,55,44,7
17031821401,2006-2007,very_low,361,26,22,4
17031740100,2006-2007,very_low,58,4,3,0
17031827300,2006-2007,very_low,558,54,38,9
17031740400,2006-2007,very_low,277,28,24,2
17031823304,2006-2007,very_low,776,28,37,6
17031824507,2006-2007,very_low,260,27,21,3
17031640100,2006-2007,very_low,121,7,2,0
17031640300,2006-2007,very_low,213,19,14,2
17031640400,2006-2007,very_low,94,9,3,1
17031640500,2006-2007,very_low,225,13,15,4
17031640600,2006-2007,very_low,378,31,23,4
17031640700,2006-2007,very_low,50,2,4,0
17031640800,2006-2007,very_low,40,5,1,0
17031650100,2006-2007,very_low,111,6,16,0
17031815200,2006-2007,very_low,211,15,11,7
17031815300,2006-2007,very_low,122,6,12,0
17031815400,2006-2007,very_low,560,41,20,4
17031815500,2006-2007,very_low,169,15,10,1
17031815600,2006-2007,very_low,307,18,22,3
17031815701,2006-2007,very_low,15,2,0,0
17031823200,2006-2007,very_low,147,8,9,2
17031824900,2006-2007,very_low,81,6,2,0
17031823002,2006-2007,very_low,521,51,22,7
17031822302,2006-2007,very_low,217,30,18,3
17031825000,2006-2007,very_low,385,30,17,10
17031824602,2006-2007,very_low,325,29,22,2
17031823102,2006-2007,very_low,230,29,19,1
17031828602,2006-2007,very_low,,,,
17031081300,2006-2007,very_low,3,0,0,0
17031010100,2006-2007,very_low,710,55,33,6
17031010300,2006-2007,very_low,729,57,49,8
17031010400,2006-2007,very_low,46,1,1,0
17031010600,2006-2007,very_low,692,84,42,12
17031020100,2006-2007,very_low,22,0,0,0
17031020200,2006-2007,very_low,10,0,1,0
17031020400,2006-2007,very_low,15,0,0,0
17031150800,2006-2007,very_low,170,14,5,2
17031151100,2006-2007,very_low,248,19,10,8
17031151200,2006-2007,very_low,60,4,1,0
17031160100,2006-2007,very_low,68,2,8,0
17031160200,2006-2007,very_low,38,3,0,0
17031160300,2006-2007,very_low,150,15,7,3
17031160400,2006-2007,very_low,125,10,8,0
17031804706,2006-2007,very_low,7,1,0,0
17031804709,2006-2007,very_low,191,1,5,0
17031804710,2006-2007,very_low,,,,
17031804711,2006-2007,very_low,22,4,0,0
17031804712,2006-2007,very_low,,,,
17031804803,2006-2007,very_low,,,,
17031804804,2006-2007,very_low,6,0,0,0
17031310600,2006-2007,very_low,949,47,47,12
17031310700,2006-2007,very_low,263,5,15,0
17031310800,2006-2007,very_low,622,20,38,8
17031310900,2006-2007,very_low,695,30,50,20
17031320400,2006-2007,very_low,135,6,4,0
17031320600,2006-2007,very_low,1,0,0,0
17031821402,2006-2007,very_low,277,30,11,0
17031750300,2006-2007,very_low,55,7,8,1
17031823904,2006-2007,very_low,,,,
17031750100,2006-2007,very_low,327,27,25,2
17031740300,2006-2007,very_low,71,9,3,2
17031823302,2006-2007,very_low,916,53,49,9
17031740200,2006-2007,very_low,16,3,0,2
17031821300,2006-2007,very_low,836,73,39,10
17031820501,2006-2007,very_low,170,14,10,1
17031650200,2006-2007,very_low,196,24,8,3
17031650400,2006-2007,very_low,53,2,5,0
17031650500,2006-2007,very_low,126,6,17,0
17031660400,2006-2007,very_low,240,12,15,0
17031660500,2006-2007,very_low,332,39,15,17
17031660600,2006-2007,very_low,1082,62,45,8
17031660700,2006-2007,very_low,263,19,17,2
17031815702,2006-2007,very_low,71,6,4,3
17031815800,2006-2007,very_low,44,5,5,0
17031815900,2006-2007,very_low,593,59,28,2
17031816000,2006-2007,very_low,358,25,22,3
17031816100,2006-2007,very_low,419,34,17,9
17031816200,2006-2007,very_low,325,19,22,1
17031824702,2006-2007,very_low,275,34,12,4
17031825505,2006-2007,very_low,37,4,6,0
17031823605,2006-2007,very_low,97,19,7,0
17031020500,2006-2007,very_low,27,0,0,0
17031221100,2006-2007,very_low,745,65,80,7
17031221200,2006-2007,very_low,467,65,49,4
17031221300,2006-2007,very_low,460,49,41,13
17031221400,2006-2007,very_low,333,34,27,3
17031221500,2006-2007,very_low,525,48,37,5
17031221600,2006-2007,very_low,115,26,18,1
17031160700,2006-2007,very_low,213,11,6,0
17031160800,2006-2007,very_low,159,12,8,4
17031160900,2006-2007,very_low,10,0,0,0
17031161000,2006-2007,very_low,69,4,5,0
17031161100,2006-2007,very_low,28,1,2,0
17031161200,2006-2007,very_low,95,5,4,1
17031161300,2006-2007,very_low,378,18,8,5
17031804805,2006-2007,very_low,3,0,0,0
17031804806,2006-2007,very_low,10,1,0,0
17031804807,2006-2007,very_low,4,0,1,0
17031804808,2006-2007,very_low,,,,
17031804809,2006-2007,very_low,,,,
17031804810,2006-2007,very_low,7,0,0,0
17031330100,2006-2007,very_low,1276,99,114,24
17031330200,2006-2007,very_low,301,16,53,7
17031340300,2006-2007,very_low,89,9,5,0
17031340400,2006-2007,very_low,33,0,0,0
17031340500,2006-2007,very_low,436,13,6,1
17031340600,2006-2007,very_low,174,4,4,7
17031350400,2006-2007,very_low,206,18,0,3
17031750500,2006-2007,very_low,436,23,13,5
17031750400,2006-2007,very_low,42,4,3,0
17031750200,2006-2007,very_low,141,10,6,0
17031821001,2006-2007,very_low,176,20,5,2
17031829401,2006-2007,very_low,196,21,12,6
17031823704,2006-2007,very_low,20,1,0,0
17031824300,2006-2007,very_low,633,29,28,17
17031824106,2006-2007,very_low,11,0,0,0
17031823901,2006-2007,very_low,,,,
17031823603,2006-2007,very_low,281,22,19,3
17031827100,2006-2007,very_low,487,54,27,4
17031420600,2006-2007,very_low,585,38,15,5
17031420700,2006-2007,very_low,791,37,21,10
17031420800,2006-2007,very_low,462,36,26,3
17031421200,2006-2007,very_low,300,15,12,3
17031430200,2006-2007,very_low,1476,83,52,15
17031660800,2006-2007,very_low,841,47,37,7
17031660900,2006-2007,very_low,812,44,41,9
17031661000,2006-2007,very_low,670,33,38,5
17031661100,2006-2007,very_low,246,9,11,1
17031670100,2006-2007,very_low,301,8,7,0
17031670200,2006-2007,very_low,252,21,12,1
17031670300,2006-2007,very_low,266,11,11,0
17031670400,2006-2007,very_low,280,20,21,2
17031816300,2006-2007,very_low,202,14,11,5
17031816401,2006-2007,very_low,520,33,21,3
17031816402,2006-2007,very_low,403,27,12,5
17031816500,2006-2007,very_low,312,29,15,6
17031816600,2006-2007,very_low,321,24,12,4
17031816700,2006-2007,very_low,96,3,3,0
17031816800,2006-2007,very_low,92,6,11,0
17031222200,2006-2007,very_low,77,6,5,0
17031222500,2006-2007,very_low,207,17,21,3
17031222600,2006-2007,very_low,322,30,18,1
17031222700,2006-2007,very_low,280,23,20,2
17031222800,2006-2007,very_low,158,14,10,0
17031222900,2006-2007,very_low,164,11,9,1
17031230100,2006-2007,very_low,273,14,12,0
17031230200,2006-2007,very_low,205,12,17,0
17031230300,2006-2007,very_low,60,5,7,1
17031230400,2006-2007,very_low,221,11,10,0
17031170100,2006-2007,very_low,73,0,2,0
17031170200,2006-2007,very_low,35,6,1,0
17031170300,2006-2007,very_low,65,2,3,0
17031170400,2006-2007,very_low,56,3,3,0
17031170500,2006-2007,very_low,27,2,2,0
17031170600,2006-2007,very_low,30,2,1,0
17031804901,2006-2007,very_low,64,4,4,0
17031804902,2006-2007,very_low,10,2,0,0
17031805001,2006-2007,very_low,26,1,1,0
17031805002,2006-2007,very_low,63,5,3,3
17031351400,2006-2007,very_low,302,18,14,1
17031351500,2006-2007,very_low,6,1,0,0
17031380500,2006-2007,very_low,1,0,0,0
17031380700,2006-2007,very_low,339,23,18,2
17031381200,2006-2007,very_low,636,21,45,3
17031381400,2006-2007,very_low,381,23,26,2
17031381500,2006-2007,very_low,82,3,4,0
17031381700,2006-2007,very_low,5,0,0,0
17031381800,2006-2007,very_low,317,16,13,1
17031381900,2006-2007,very_low,241,14,6,0
17031390100,2006-2007,very_low,156,13,4,1
17031390200,2006-2007,very_low,291,11,19,3
17031825802,2006-2007,very_low,632,51,39,2
17031825900,2006-2007,very_low,242,28,12,3
17031826000,2006-2007,very_low,523,46,37,5
17031825803,2006-2007,very_low,953,58,37,6
17031821500,2006-2007,very_low,372,69,31,10
17031826304,2006-2007,very_low,475,34,37,3
17031430300,2006-2007,very_low,552,35,29,13
17031430400,2006-2007,very_low,551,30,44,5
17031430500,2006-2007,very_low,1127,71,38,12
17031430600,2006-2007,very_low,332,21,23,5
17031430700,2006-2007,very_low,671,50,36,5
17031430800,2006-2007,very_low,421,48,14,1
17031430900,2006-2007,very_low,398,25,24,1
17031431200,2006-2007,very_low,307,25,15,2
17031431400,2006-2007,very_low,1853,132,83,17
17031670500,2006-2007,very_low,199,16,13,1
17031670600,2006-2007,very_low,228,22,9,1
17031670700,2006-2007,very_low,268,20,12,1
17031670800,2006-2007,very_low,300,20,15,1
17031670900,2006-2007,very_low,259,13,7,2
17031671100,2006-2007,very_low,195,19,3,1
17031671200,2006-2007,very_low,252,26,13,0
17031671300,2006-2007,very_low,369,34,20,0
17031671400,2006-2007,very_low,197,20,12,1
17031671500,2006-2007,very_low,488,32,25,3
17031671600,2006-2007,very_low,409,30,24,6
17031816900,2006-2007,very_low,91,5,4,1
17031817000,2006-2007,very_low,260,19,9,1
17031817101,2006-2007,very_low,640,43,36,6
17031817102,2006-2007,very_low,163,14,4,1
17031817200,2006-2007,very_low,599,44,30,4
17031817300,2006-2007,very_low,434,39,26,5
17031230500,2006-2007,very_low,516,20,9,6
17031230600,2006-2007,very_low,897,28,32,15
17031230700,2006-2007,very_low,800,32,19,16
17031230800,2006-2007,very_low,117,4,5,0
17031230900,2006-2007,very_low,826,43,55,4
17031231100,2006-2007,very_low,153,8,8,0
17031231200,2006-2007,very_low,934,38,34,14
17031170700,2006-2007,very_low,52,2,2,0
17031170800,2006-2007,very_low,109,6,4,0
17031170900,2006-2007,very_low,69,3,4,0
17031171000,2006-2007,very_low,138,6,7,1
17031171100,2006-2007,very_low,63,6,3,0
17031180100,2006-2007,very_low,141,10,8,1
17031190100,2006-2007,very_low,108,5,6,0
17031190200,2006-2007,very_low,87,9,4,1
17031805105,2006-2007,very_low,218,39,24,2
17031805106,2006-2007,very_low,,,,
17031805107,2006-2007,very_low,27,1,0,0
17031805108,2006-2007,very_low,19,2,2,0
17031805109,2006-2007,very_low,105,5,1,0
17031390300,2006-2007,very_low,772,40,39,10
17031390400,2006-2007,very_low,885,50,33,6
17031390500,2006-2007,very_low,25,4,0,0
17031390600,2006-2007,very_low,28,0,0,1
17031390700,2006-2007,very_low,208,3,2,1
17031400300,2006-2007,very_low,363,16,18,5
17031400400,2006-2007,very_low,392,16,25,2
17031400500,2006-2007,very_low,569,28,28,4
17031400800,2006-2007,very_low,713,43,22,7
17031410100,2006-2007,very_low,244,20,18,1
17031825700,2006-2007,very_low,474,52,25,3
17031825801,2006-2007,very_low,823,62,49,6
17031826202,2006-2007,very_low,297,31,29,1
17031826100,2006-2007,very_low,480,51,29,7
17031827802,2006-2007,very_low,12,0,0,0
17031440300,2006-2007,very_low,774,49,34,9
17031440600,2006-2007,very_low,40,2,8,0
17031440700,2006-2007,very_low,195,9,22,1
17031440800,2006-2007,very_low,403,27,24,2
17031440900,2006-2007,very_low,405,31,33,2
17031450300,2006-2007,very_low,412,19,29,2
17031671800,2006-2007,very_low,151,11,12,1
17031671900,2006-2007,very_low,87,5,11,1
17031672000,2006-2007,very_low,283,21,28,1
17031680500,2006-2007,very_low,307,18,11,3
17031680600,2006-2007,very_low,272,16,17,0
17031680900,2006-2007,very_low,1040,55,37,6
17031681000,2006-2007,very_low,737,40,29,3
17031681100,2006-2007,very_low,703,35,31,7
17031817400,2006-2007,very_low,172,14,10,5
17031817500,2006-2007,very_low,705,40,29,6
17031817600,2006-2007,very_low,422,37,19,5
17031817700,2006-2007,very_low,113,8,8,0
17031817900,2006-2007,very_low,611,28,28,8
17031818000,2006-2007,very_low,275,9,10,0
17031818100,2006-2007,very_low,6,0,0,0
17031240200,2006-2007,very_low,147,17,16,0
17031240300,2006-2007,very_low,,,,
17031240500,2006-2007,very_low,1,0,0,0
17031240600,2006-2007,very_low,235,30,17,2
17031240700,2006-2007,very_low,133,9,3,1
17031240800,2006-2007,very_low,229,17,17,2
17031240900,2006-2007,very_low,246,14,13,2
17031241000,2006-2007,very_low,386,26,25,3
17031241100,2006-2007,very_low,750,80,73,2
17031190300,2006-2007,very_low,281,12,9,4
17031190800,2006-2007,very_low,505,39,24,5
17031190900,2006-2007,very_low,51,2,1,2
17031191000,2006-2007,very_low,117,10,2,2
17031191100,2006-2007,very_low,414,12,9,5
17031191200,2006-2007,very_low,316,21,8,2
17031200100,2006-2007,very_low,83,4,1,0
17031200200,2006-2007,very_low,420,24,11,4
17031805110,2006-2007,very_low,2,0,0,0
17031805111,2006-2007,very_low,167,13,3,2
17031805112,2006-2007,very_low,4,0,0,0
17031805201,2006-2007,very_low,,,,
17031410200,2006-2007,very_low,206,35,15,1
17031410500,2006-2007,very_low,442,42,21,7
17031410600,2006-2007,very_low,15,0,0,0
17031410700,2006-2007,very_low,3,0,0,0
17031410800,2006-2007,very_low,112,5,7,0
17031410900,2006-2007,very_low,7,0,0,0
